,Time,VNE atom7 t_q = linear flat,VNE atom6 t_q = linear flat,VNE atom5 t_q = linear flat,VNE atom4 t_q = linear flat,VNE atom3 t_q = linear flat,VNE atom2 t_q = linear flat,VNE atom7 t_q = 7,VNE atom6 t_q = 7,VNE atom5 t_q = 7,VNE atom4 t_q = 7,VNE atom3 t_q = 7,VNE atom2 t_q = 7
235,0.23500000000000001,0.0703359009232158,0.07287590416545023,0.10295009871289854,0.07588853051531255,0.1029500987128989,0.07287590416545112,0.07429807024120746,0.07663179681276913,0.17742091455331654,0.15797074069662953,0.49853519608233954,0.4814446514942195
236,0.23600000000000002,0.07049089901931241,0.0729330174011697,0.10320087915012349,0.07621470624088335,0.10320087915012434,0.07293301740117018,0.07448739686399113,0.07668286994440121,0.17852350070354345,0.15900346614124725,0.4989178907009127,0.4818131506950841
237,0.23700000000000002,0.0705997615285874,0.07310133917649181,0.10345352151357116,0.07661572240505486,0.10345352151357187,0.07310133917649256,0.07462896062487034,0.07691199967738016,0.17960750359218244,0.16034825252750076,0.4991890040796175,0.4821024519727712
238,0.23800000000000002,0.07066419105070719,0.07337951466878946,0.10370553122263187,0.07708972536468714,0.10370553122263229,0.07337951466878985,0.07472552683732606,0.0773280307227113,0.18067324273553664,0.16200625222265783,0.4993500539366723,0.48220086015017183
239,0.23900000000000002,0.07068645971053482,0.07375816288095874,0.10395187387671789,0.07763015603828048,0.1039518738767185,0.0737581628809593,0.07478050725729513,0.07792605442680844,0.1817195029747165,0.163960522366057,0.49940010887469466,0.4820041918987474
240,0.24,0.07066946512630458,0.0742204779637318,0.10418578946737679,0.07822523626915755,0.10418578946737793,0.07422047796373245,0.07479801857654252,0.07868668044305749,0.18274400266953272,0.16617247664082258,0.4993355408613703,0.4814334685810192
241,0.241,0.07061657551765614,0.07474335662437018,0.10439968747858998,0.07885786151263252,0.10439968747859041,0.0747433566243713,0.07478273344895187,0.07957656594630855,0.18374394609829392,0.1685796852852507,0.4991500814184973,0.4804485237593597
242,0.242,0.07053129965678409,0.0752990058186052,0.1045860019413735,0.07950606641953066,0.10458600194137337,0.0752990058186059,0.07473955676415558,0.0805503287978028,0.1847165957938195,0.17109612974506735,0.49883516194109484,0.47905571068441655
243,0.243,0.07041686172582595,0.07585694381552109,0.10473791124032017,0.08014415093438688,0.10473791124032081,0.07585694381552144,0.07467320338488269,0.08155379909443632,0.18565980920914466,0.17361567723978938,0.49838047571345223,0.47730893722903495
244,0.244,0.07027579048941604,0.076386271279994,0.10484986722472316,0.08074445107616725,0.10484986722472385,0.07638627127999476,0.07458778264087981,0.08252838860074099,0.18657249968029277,0.17601901264902498,0.49777466969427253,0.4753042883559099
245,0.245,0.07010964060644684,0.0768580607582762,0.10491792283919113,0.0812796298238768,0.10491792283919207,0.0768580607582769,0.07448650368508894,0.08341620832864151,0.18745499987250674,0.1781836653626117,0.49700606415326243,0.47316937548922233
246,0.246,0.06991894884482304,0.0772476947276809,0.10493988731967757,0.08172526845543958,0.1049398873196772,0.07724769472768123,0.07437160179618102,0.0841654601383717,0.18830932211206303,0.17999621490932852,0.4960633094887934,0.4710491787272887
247,0.247,0.0697034908962857,0.07753697476003729,0.10491536491637168,0.0820624722424363,0.1049153649163721,0.0775369747600378,0.07424455019338412,0.08473557671477165,0.18913932049224078,0.18136534113625902,0.4949359190333849,0.4690904631494181
248,0.248,0.06946285089156023,0.07771582743732341,0.10484574236402586,0.08228017551230563,0.10484574236402618,0.07771582743732411,0.07410657017834048,0.08510158508117702,0.18995076259904448,0.18223414976191146,0.4936146574741024,0.46742683531763063
249,0.249,0.06919725430246032,0.07778344679585907,0.10473418127498164,0.08237684254964042,0.1047341812749813,0.07778344679585948,0.07395939290145019,0.08525721708151174,0.19075131466523412,0.18259016082365098,0.4920918076200568,0.46616618396019993
250,0.25,0.06890855619838646,0.0777487392902372,0.10458564751083677,0.08236131052711484,0.10458564751083738,0.07774873929023828,0.07380616905436134,0.08521638053336322,0.1915504355465235,0.18247148140786473,0.4903613744314055,0.46538169000002216
251,0.251,0.06860123130061437,0.0776299771554459,0.10440697655642271,0.08225260330333925,0.10440697655642311,0.07762997715544673,0.07365237866071139,0.08501273295782243,0.19235916604179046,0.18196797577029933,0.48841930693422575,0.46510690900970675
252,0.252,0.06828318867565526,0.07745362107896285,0.10420693974099077,0.08207865313978606,0.10420693974099116,0.0774536210789633,0.07350657051909648,0.08469726310767017,0.19318979493279592,0.1812166839784161,0.4862638212288493,0.46533476300998583
253,0.253,0.06796623781297914,0.07725234341139968,0.10399624880099835,0.08187399208779866,0.10399624880099859,0.07725234341140011,0.07338076528810286,0.084333980207288,0.1940553851094744,0.18039132240220712,0.48389589005296824,0.4660197623933343
254,0.254,0.06766606587704539,0.07706236600926049,0.10378742264494176,0.0816766046220491,0.10378742264494259,0.07706236600926084,0.0732903892617476,0.08399402826623704,0.1949691540736929,0.17968642029812032,0.48131992850720534,0.4670825067305854
255,0.255,0.06740164550847225,0.07692031515667025,0.1035944449172806,0.08152425359865105,0.10359444491728084,0.0769203151566707,0.07325366481502281,0.08374876459735955,0.19594372262755944,0.17929747027676002,0.4785446568226983,0.4684155136436779
256,0.256,0.06719407192996156,0.07685987776980975,0.10343216549808236,0.0814506851801863,0.10343216549808246,0.07685987776980976,0.07329046132081654,0.08366253572711001,0.19699027097681962,0.17939929584160774,0.4755840670496947,0.46988965450555503
257,0.257,0.06706491679225135,0.07690860203486484,0.10331544091404153,0.0814821660151236,0.103315440914042,0.07690860203486644,0.07342069631179263,0.08378600569200341,0.1981176680722809,0.18012548236428966,0.4724583704323996,0.4713608354489186
258,0.258,0.0670342707229881,0.07708520455708492,0.10325806114662345,0.08163479157935254,0.10325806114662325,0.07708520455708576,0.07366245727018285,0.08415089402169154,0.19933166171398686,0.18155194079927495,0.4691947656825782,0.47267692819393603
259,0.259,0.06711871201248572,0.07739771199109372,0.10327156341988283,0.08191292089539667,0.10327156341988358,0.07739771199109399,0.07403007511002468,0.08476683230857668,0.2006342276279517,0.18368727935864837,0.46582785421627304,0.4736852133741166
260,0.26,0.06732947138576245,0.0778426749111363,0.1033640754299534,0.0823089466554188,0.10336407542995366,0.07784267491113685,0.07453240814399043,0.0856207546726741,0.2020231707637931,0.18647161982193783,0.46239954304939046,0.4742406725083851
261,0.261,0.06767105275906378,0.07840555593030286,0.10353935028600576,0.08280442351199194,0.10353935028600647,0.0784055559303035,0.07517158178559669,0.0866788504898108,0.20349204981558883,0.18978402735698316,0.45895832164353373,0.4742153287086853
262,0.262,0.06814051523314363,0.07906223618984745,0.10379614626377674,0.08337238478526897,0.10379614626377745,0.07906223618984778,0.07594237370063293,0.0878907138785564,0.20503045870618342,0.19345722355343078,0.4555578721523915,0.47350851833008806
263,0.263,0.06872752980883497,0.07978143470712709,0.1041280657268662,0.0839805152913146,0.10412806572686581,0.07978143470712765,0.0768323447846716,0.08919501423329809,0.20662465256526313,0.19729712587903664,0.45225506371766266,0.47205754534370664
264,0.264,0.06941521165158723,0.08052772233423315,0.10452390568664482,0.08459474401318112,0.10452390568664524,0.0805277223342335,0.07782270913008686,0.09052584755319532,0.20825845918030392,0.20110423667950836,0.4491074758579269,0.46984772067204383
265,0.265,0.070181616449835,0.08126475522002946,0.10496849953711598,0.08518278906945831,0.10496849953711623,0.08126475522002996,0.07888983098985736,0.09181892562657336,0.20991437902878468,0.20469399206675093,0.4461706757747006,0.4669204193488561
266,0.266,0.07100169829315896,0.08195835704193309,0.10544396005325499,0.08571722730463835,0.10544396005325556,0.08195835704193419,0.08000715255619206,0.09301689403716523,0.21157475491553407,0.207913709458227,0.4434955224637934,0.4633775895126445
267,0.267,0.07184947163400983,0.08257913737874568,0.10593118083659833,0.08617775794413099,0.10593118083659896,0.08257913737874681,0.08114730655137051,0.09407329197850349,0.21322288935612815,0.210654527290984,0.44112577470692294,0.4593811908679072
268,0.268,0.07270010770857788,0.08310442911675336,0.10641142534054987,0.08655246344210867,0.10641142534055069,0.08310442911675367,0.08228415765027564,0.0949549244407398,0.21484400323473649,0.2128575369253578,0.4390962367543053,0.4551463739649079
269,0.269,0.07353172395107507,0.08351944060856717,0.10686783144658085,0.08683801845529718,0.10686783144658127,0.0835194406085673,0.08339454425591383,0.09564266579370309,0.21642595825426666,0.21451405988196548,0.43743159162485123,0.4509278518219762
270,0.27,0.07432668455073127,0.08381762879292246,0.1072866815692295,0.0870389388900396,0.10728668156922866,0.08381762879292312,0.08445954888816756,0.09613092024383667,0.21795970145322432,0.21566067322089294,0.43614596381553117,0.44699983433472235
271,0.271,0.07507230899940846,0.08400039131735323,0.1076583260280121,0.08716607951427643,0.10765832602801277,0.08400039131735398,0.08546519999463137,0.09642610732335374,0.21943942553112156,0.2163701078103595,0.43524314312210544,0.44363100210380024
272,0.272,0.07576097019053271,0.08407623753723369,0.10797769248752247,0.08723466714272204,0.10797769248752245,0.0840762375372342,0.08640258819412552,0.09654460730141207,0.22086246830958173,0.21673951667223565,0.4347173119849257,0.441057116216242
273,0.273,0.07638964251076351,0.08405962454613343,0.10824435942587285,0.08726218828472213,0.10824435942587313,0.08405962454613371,0.08726745468953057,0.09651058913683003,0.22222899521214556,0.21687780485226593,0.43455406778184946,0.4394547412091422
274,0.274,0.07695902386310437,0.08396963564002555,0.1084622121587605,0.08726643276694995,0.10846221215876053,0.08396963564002652,0.08805936978659669,0.09635405899051085,0.22354151960163676,0.21689369764389632,0.4347315268055165,0.43891991467647573
275,0.275,0.07747239694971671,0.08382864109759354,0.10863873386631322,0.08726393251108368,0.10863873386631367,0.0838286410975944,0.08878065873895571,0.09610932733280296,0.22480431860428132,0.21688598320245317,0.435221335306152,0.43945520929234916
276,0.276,0.07793441082543374,0.08366102584302113,0.10878401111369232,0.0872689387913617,0.10878401111369272,0.08366102584302129,0.08943524710927292,0.09581392374177194,0.22602279916034837,0.216936913744184,0.43598948248248764,0.4409674648609295
277,0.277,0.07834995342773166,0.08349200926455394,0.10890955388179467,0.08729296929544275,0.10890955388179548,0.08349200926455444,0.09002758827392712,0.09550782353319637,0.2272028630374505,0.21710914728136932,0.43699689250057383,0.44327673317192934
278,0.278,0.07872325256363187,0.08334653331034497,0.10902704395121492,0.08734484870148401,0.10902704395121568,0.08334653331034564,0.09056180454931931,0.09523272380006853,0.22835031236047398,0.21744596353737397,0.43819984846045157,0.4461350970443981
279,0.279,0.07905729280971757,0.08324816755658293,0.10914713133602877,0.0874310830130081,0.10914713133602913,0.08324816755658374,0.09104112645689141,0.09503104788369415,0.22947032985027976,0.21797392103139712,0.4395503551664216,0.4492524704855562
280,0.28,0.07935357736826842,0.08321798074822702,0.10927839421860958,0.08755636341021726,0.10927839421860959,0.08321798074822763,0.09146765972074614,0.09494438533701138,0.2305670605732067,0.21870675522839328,0.4409965704943053,0.4523256050735608
281,0.281,0.07961220658461417,0.08327335714395487,0.10942656149520884,0.08772399673374501,0.10942656149520993,0.0832733571439558,0.09184245548080434,0.09501119156825798,0.2316433142603765,0.21964922501381487,0.442483425495185,0.45506642837056943
282,0.28200000000000003,0.0798321975613702,0.08342678568714954,0.1095940680789457,0.08793610451289675,0.10959406807894641,0.08342678568715017,0.09216581422419326,0.09526376100306677,0.2327003988354915,0.2207998083532498,0.44395351630163626,0.4572264083560469
283,0.28300000000000003,0.08001193913086362,0.08368470779701068,0.10977997360726546,0.088193509825852,0.10977997360726521,0.08368470779701148,0.09243772461545283,0.09572471426675172,0.233738086764877,0.2221515755656812,0.4453482963596457,0.4586146296681449
284,0.28400000000000003,0.08014966729814346,0.08404655985026468,0.10998023022875884,0.08849532438037276,0.10998023022875901,0.0840465598502659,0.09265832846978356,0.09640345360251006,0.23475470685545072,0.2236911293628477,0.4466095376681022,0.45910841995908924
285,0.28500000000000003,0.08024385844334384,0.08450417455117502,0.11018824202589284,0.0888383376342407,0.11018824202589272,0.08450417455117595,0.09282831299845132,0.0972931869419322,0.23574734626541013,0.22539606967315995,0.4476809764578362,0.45865646691431194
286,0.28600000000000003,0.08029346785600404,0.08504170136824701,0.11039562526207437,0.08921637732667004,0.11039562526207455,0.08504170136824733,0.09294915838155422,0.09836915493473873,0.23671214193205614,0.22723189533994018,0.44851002167347587,0.4572752803736718
287,0.28700000000000003,0.08029798349069375,0.08563616736205287,0.11059306135146621,0.08961984284176594,0.11059306135146649,0.08563616736205376,0.09302320725810692,0.09958859657990898,0.23764463814662973,0.22914949741435933,0.4490493896839248,0.4550405033164674
288,0.28800000000000003,0.08025731128303353,0.08625873134341151,0.1107711361591642,0.0900356028504617,0.11077113615916412,0.08625873134341187,0.09305356569179533,0.10089277084246753,0.23854018763535584,0.23108437906651386,0.449258537511866,0.452074926327885
289,0.289,0.08017155045153773,0.08687659812396595,0.11092107858169611,0.09044739840216157,0.11092107858169589,0.0868765981239667,0.09304388476065294,0.1022110571797934,0.2393943763722748,0.23295846100405632,0.4491047969282498,0.44853510788438916
290,0.29,0.08004074713283754,0.0874554705943074,0.11103534305354082,0.09083681148093725,0.11103534305354074,0.08745547059430796,0.09299810086120434,0.10346684702980717,0.2402034559133423,0.2346848596128619,0.4485641566785893,0.4445982692403004
291,0.291,0.07986472658244115,0.08796233991760644,0.11110801694909721,0.09118476192389949,0.11110801694909772,0.08796233991760771,0.09292022552709561,0.10458466841388475,0.24096476956627796,0.23617545751422384,0.4476216909406082,0.4404506700711513
292,0.292,0.07964309510653075,0.08836835924680038,0.11113506667070308,0.09147339965231094,0.11113506667070348,0.08836835924680117,0.09281426910847221,0.10549779702379586,0.2416771588274017,0.2373505348839639,0.4462716788176586,0.43627806508088984
293,0.293,0.07937547356534141,0.08865152024162978,0.11111445895722002,0.0916881802742056,0.11111445895722094,0.08865152024163028,0.09268435740403846,0.10615551702241434,0.24234133367327554,0.23814929163275123,0.4445174929690455,0.43225820771395174
294,0.294,0.07906197908773295,0.08879885588129859,0.11104620294309568,0.09181986224634932,0.11104620294309617,0.08879885588129928,0.09253506007771425,0.10652920191982247,0.24296018495331267,0.2385398288165025,0.4423713487197247,0.4285548346898851
295,0.295,0.07870391804565283,0.08880792591601219,0.1109323534535854,0.09186614966484624,0.11093235345358596,0.0888079259160127,0.09237190118887671,0.10661647840699373,0.24353901068281703,0.23852709799756933,0.43985399567513206,0.4253122539858495
296,0.296,0.07830460074612583,0.08868739920580834,0.1107769996875309,0.09183272793074759,0.11077699968753132,0.0886873992058084,0.09220197410404991,0.10644289970554639,0.24408562252596822,0.23815746544307786,0.4369944043753824,0.42264964978596375
297,0.297,0.07787014640925025,0.08845662578618786,0.11058624071593601,0.09173349727631666,0.11058624071593666,0.08845662578618865,0.09203454458900803,0.10606077810714822,0.24461029650445607,0.23751885348040974,0.43382945780923543,0.42065452704141193
298,0.298,0.07741012417757333,0.08814418586125733,0.11036812605418803,0.09158989552269883,0.11036812605418814,0.08814418586125816,0.09188150503388083,0.10554510025957275,0.2451255351809079,0.23673588830942183,0.43040361178653297,0.4193752838372278
299,0.299,0.07693787778068906,0.08778550706227314,0.11013252184058515,0.09142930808794134,0.11013252184058558,0.08778550706227363,0.09175754502981795,0.10498676406329298,0.2456456189480546,0.23596007382983153,0.426768450293967,0.4188135865355212
300,0.3,0.07647041003654084,0.08741974713196643,0.10989085575502472,0.09128267948037701,0.10989085575502483,0.0874197471319673,0.09167993081436711,0.1044837155250926,0.24618594233870125,0.23535568577686838,0.4229820415319985,0.4189178482794683
301,0.301,0.07602775650630735,0.08708623560465528,0.10965569978167616,0.09118155314219446,0.10965569978167601,0.08708623560465605,0.09166783625609996,0.10413089373006446,0.24676215672096213,0.23508277479362838,0.4191080031470202,0.41957949176155507
302,0.302,0.07563184918287576,0.08682084093663697,0.10944016977701285,0.09115486014275137,0.10944016977701339,0.08682084093663779,0.09174123478480253,0.10401015629056329,0.24738917072890454,0.23527927653736955,0.41521421207056186,0.420633680193945
303,0.303,0.07530495132524127,0.08665266345136291,0.10925715210992853,0.09122583553562945,0.10925715210992909,0.08665266345136366,0.09191943517984728,0.10418148302852676,0.24808008968673906,0.2360446108842601,0.41137114113191164,0.4218657900710524
304,0.304,0.07506782099529254,0.08660143628069951,0.10911840501760131,0.09140944989379005,0.10911840501760134,0.08660143628070041,0.09221941221816152,0.1046766730084954,0.24884519901803984,0.23742716736023753,0.40764986293071837,0.42302414937165345
305,0.305,0.07493781989313769,0.08667594038959382,0.1090336181590503,0.09171069457053033,0.10903361815905044,0.086675940389594,0.09265413311942984,0.10549642852686235,0.24969110781539192,0.23941763489290765,0.404119820746511,0.4238386343028563
306,0.306,0.07492721323747689,0.0868736116410584,0.1090095397618209,0.09212395484400213,0.10900953976182153,0.08687361164105925,0.09323110163783153,0.10661119761230248,0.2506201624529623,0.24194927489059104,0.4008465156926111,0.42404379707935114
307,0.307,0.07504189719686144,0.08718135662806706,0.10904928958721113,0.09263355966396068,0.10904928958721197,0.08718135662806792,0.09395132713625927,0.10796553483988897,0.25163021461832047,0.24490512929321706,0.3978892897589443,0.42340445036229124
308,0.308,0.0752807409725965,0.087577428414844,0.1091519637832124,0.0932154347492181,0.10915196378321292,0.08757742841484506,0.09480887619496521,0.10948518702352572,0.25271478597611524,0.24813105965581034,0.3952993898736752,0.421741159771407
309,0.309,0.07563564757666491,0.08803407463579391,0.10931260527129358,0.09383963620565654,0.10931260527129473,0.0880340746357941,0.09579108666389478,0.11108574375883647,0.25386361961828063,0.2514526799531702,0.3931184767371647,0.41895292175157706
310,0.31,0.07609233481216288,0.08852058375354133,0.10952256609283756,0.09447343051451793,0.10952256609283859,0.08852058375354216,0.0968794320064561,0.11268157495299522,0.25506355605972,0.25469382500380117,0.3913776963218457,0.41503440569553607
311,0.311,0.07663173472904963,0.08900633340516981,0.1097702350553132,0.09508453027528782,0.10977023505531333,0.08900633340517046,0.09805093375553964,0.11419389453156752,0.2562996287795486,0.2576942046032518,0.39009736789917304,0.41008547208752477
312,0.312,0.07723182464889412,0.08946348604848577,0.110042055121885,0.09564409804151246,0.11004205512188511,0.08946348604848714,0.09927994750007907,0.11555707511671207,0.25755624901237717,0.2603242423741159,0.3892872696003201,0.40431120693863487
313,0.313,0.07786964991578252,0.08986906797568835,0.11032371885322989,0.09612918653573985,0.11032371885323006,0.08986906797568915,0.10054010432686719,0.11672270908316154,0.2588183454354051,0.26249565562602634,0.38894743187279723,0.39801142766893943
314,0.314,0.07852328459922754,0.09020628745964843,0.11060141193850814,0.09652437857914169,0.11060141193850874,0.09020628745964993,0.10180618007912642,0.11766129278681896,0.26007234064439855,0.26416697469271044,0.3890692917816717,0.39155953429308177
315,0.315,0.07917350034409533,0.09046507355167648,0.11086297530700745,0.09682250697306807,0.11086297530700784,0.09046507355167777,0.10305568779376953,0.11836174861692966,0.26130687793464036,0.2653438380749623,0.38963702611442524,0.38537172485906096
316,0.316,0.07980496805270759,0.09064192805371571,0.11109887266755955,0.09702445601688475,0.11109887266755955,0.09064192805371653,0.10427003781452791,0.11882925847150612,0.2625132516627362,0.26607447812989515,0.3906288744035337,0.3798689460175181
317,0.317,0.0804068910303751,0.09073926330099243,0.11130287754710257,0.09713815699044723,0.11130287754710302,0.09073926330099306,0.10543517587965891,0.11908204101685375,0.26368553483609947,0.2664412966654977,0.3920182853862637,0.3754353800351811
318,0.318,0.08097304941520592,0.09076443775601016,0.11147242651910959,0.09717697737710551,0.11147242651910999,0.09076443775601101,0.1065416814425137,0.11914775323342583,0.2648204324460631,0.26654979300607773,0.3937747682007409,0.3723784869174821
319,0.319,0.08150131267821362,0.09072869733826394,0.11160861883884118,0.09715775893166209,0.11160861883884202,0.09072869733826446,0.10758437662702644,0.11906013465455124,0.2659169146800624,0.26651632049742113,0.3958643944655543,0.37089618854306083
320,0.32,0.08199274015459411,0.09064618755469939,0.11171587432469046,0.09709877791655114,0.11171587432469104,0.09064618755469994,0.10856155216636125,0.11885635352681805,0.2669756992401909,0.26645618357331624,0.39824996799818285,0.3710562695664699
321,0.321,0.08245043193220825,0.09053313116936863,0.11180128979275265,0.09701788140814421,0.11180128979275233,0.09053313116936897,0.10947395429201798,0.11857528525932975,0.2679986572042819,0.26647342979586536,0.40089094304574935,0.3727913075429503
322,0.322,0.08287830990325104,0.09040718454861123,0.11187375925063936,0.09693100083592297,0.1118737592506392,0.09040718454861157,0.11032369235786471,0.11825669530141401,0.268988213906179,0.2666533477502018,0.4037432186408055,0.37590973644547365
323,0.323,0.08328000053216603,0.09028691118070878,0.11194294386150228,0.09685116691256931,0.11194294386150203,0.09028691118070992,0.1111132204024037,0.11794105907811121,0.2699468071780028,0.2670581958963672,0.4067589585880188,0.380120740821088
324,0.324,0.08365795941225353,0.09019126001132889,0.11201819303357413,0.09678806163506933,0.11201819303357427,0.09019126001132986,0.11184451916950369,0.11766957837861561,0.27087645177384423,0.26772613922409705,0.40988658095817726,0.3850684388699572
325,0.325,0.08401292863431227,0.0901389211109099,0.11210752550154565,0.09674805767593417,0.11210752550154664,0.09013892111091074,0.1125185632329495,0.1174838843021818,0.2717784423534825,0.2686728622480272,0.4130710302866687,0.39036981030628515
326,0.326,0.0843437595055807,0.09014745624633402,0.11221677611786814,0.09673462703822885,0.1122167761178687,0.09014745624633483,0.11313510768416071,0.11742497121693105,0.27265320939621324,0.2698949585602322,0.41625439684453536,0.3956511093162144
327,0.327,0.08464757465088735,0.0902321628651941,0.11234899811957344,0.09674895971359174,0.11234899811957366,0.09023216286519511,0.11369277820343673,0.1175310807492015,0.27350032435566507,0.27137403894090667,0.41937689009109663,0.4005786987713424
328,0.328,0.08492019416449119,0.09040471423932095,0.112504181722183,0.09679062433090588,0.1125041817221834,0.09040471423932113,0.11418940487233675,0.11783452145171947,0.27431863411179425,0.2730805730104842,0.42237811819765403,0.4048818214041625
329,0.329,0.08515671761995411,0.0906717074269236,0.11267931076351531,0.09685812542997088,0.11267931076351481,0.09067170742692413,0.1146225099972216,0.11835771796385199,0.27510649241197416,0.27497675184678894,0.4251985815523498,0.40836635013953404
330,0.33,0.08535214172766126,0.09103332334412148,0.11286873546375638,0.09694925955321382,0.11286873546375636,0.09103332334412174,0.11498984732014889,0.11910906724749748,0.27586204942307496,0.27701805751105296,0.42778126182249765,0.41091978853920835
331,0.331,0.08550190296087842,0.09148234093810947,0.11306479877751527,0.097061234397852,0.11306479877751527,0.09148234093811036,0.11528989520747487,0.12007937006136368,0.27658356086168134,0.2791536553655433,0.4300731822943543,0.41250864927159836
332,0.332,0.08560226267976052,0.09200373844976503,0.11325862392822834,0.09719057955852756,0.11325862392822847,0.0920037384497657,0.11552222771409884,0.12123964873724676,0.27726968521430195,0.2813260927329404,0.4320268290668707,0.4131698492559359
333,0.333,0.08565049335710201,0.09257505735732813,0.11344095714005914,0.097332932003597,0.11344095714006001,0.09257505735732857,0.11568772031031221,0.12254103469431282,0.27791974950258796,0.2834710189338866,0.43360135244681675,0.41299798631499607
334,0.334,0.08564487073286604,0.0931676079143582,0.11360296431484046,0.09748281469451846,0.11360296431484024,0.09316760791435853,0.11578858529755504,0.12391712971342031,0.27853397774030303,0.2855176955546366,0.43476350763708704,0.4121303657911684
335,0.335,0.08558451971155297,0.09374847686858348,0.11373690131395917,0.0976335366637657,0.11373690131395925,0.09374847686858405,0.11582826856925152,0.12528887034885733,0.2791136878934254,0.2873909382328161,0.43548833643929225,0.41073147778754027
336,0.336,0.08546919380175663,0.09428317954614668,0.11383660902480408,0.09777732586694189,0.1138366090248045,0.09428317954614768,0.11581126778074846,0.1265715318033935,0.279661469413227,0.28901485411189,0.43575962993350065,0.40897832949394175
337,0.337,0.0852990829466826,0.09473870021776207,0.11389781909555505,0.09790576525257398,0.11389781909555505,0.0947387002177627,0.11574294695375538,0.12768316955660902,0.28018135227311874,0.29031837043977143,0.4355702393874258,0.4070476543444017
338,0.338,0.08507473960697948,0.09508660117260874,0.11391828677984668,0.09801054474725439,0.11391828677984787,0.09508660117260911,0.11562942110042668,0.12855356507046584,0.28067896992595587,0.29124215978260576,0.4349223139519066,0.4051055966508563
339,0.339,0.08479718829571109,0.09530585934735648,0.11389778819202488,0.09808447695523374,0.11389778819202538,0.09530585934735691,0.11547756650695495,0.12913263759560506,0.281161704793868,0.2917462233995265,0.4338275362640145,0.4033000578760648
340,0.34,0.08446824335597584,0.09538510971822602,0.11383802766915477,0.09812266312623605,0.11383802766915485,0.09538510971822664,0.1152951807686815,0.1293973043506311,0.2816387894266378,0.2918171494429739,0.432307401019008,0.40175554014713666
341,0.341,0.08409101057680574,0.09532403181242996,0.11374249708683773,0.09812364855208996,0.11374249708683873,0.09532403181243011,0.11509127706825605,0.12935589944860015,0.28212132356844905,0.2914739498535387,0.4303935401838671,0.4005700771618176
342,0.342,0.08367049914369126,0.09513370161888979,0.11361631560527485,0.09809038118187655,0.1136163156052763,0.09513370161889076,0.11487645687463778,0.12904947865736338,0.28262216096401194,0.2907714131140717,0.4281280481635281,0.3998137281000519
343,0.343,0.08321423070256673,0.09483583677366526,0.1134660597854868,0.09803078908279508,0.11346605978548689,0.09483583677366603,0.1146632721089694,0.12854962718293322,0.28315562259067495,0.2898000892610275,0.4255637096563193,0.3995281282261901
344,0.34400000000000003,0.08273271006105137,0.09446097875292181,0.1132995753183442,0.09795782313610776,0.11329957531834482,0.0944609787529225,0.11446646893627258,0.1279527403206038,0.28373700629554033,0.2886823394421956,0.42276399213016447,0.3997267168130696
345,0.34500000000000003,0.08223962273750422,0.09404577206948826,0.11312574749774733,0.09788886913593536,0.1131257474977481,0.09404577206948905,0.11430300563854548,0.1273711496976838,0.28438188592423774,0.28756431792492465,0.4198026434403394,0.4003954546629965
346,0.34600000000000003,0.08175165011459853,0.0936296062339517,0.1129542017570182,0.09784451272081765,0.1129542017570182,0.09362960623395247,0.11419175834848337,0.1269218963143035,0.28510522352956025,0.2866042810435232,0.4167627406145721,0.4014940454722593
347,0.34700000000000003,0.08128784127891822,0.09325096920486897,0.1127949101163894,0.09784673226420255,0.11279491011638997,0.09325096920486985,0.11415286901346784,0.1267143567837869,0.2859203520448198,0.2859581857586977,0.4137350720480103,0.40295783568548715
348,0.34800000000000003,0.08086854572619215,0.09294390818076986,0.11265769415831713,0.09791668677762524,0.11265769415831732,0.09294390818077045,0.11420674448018518,0.1268382324177954,0.28683791742958226,0.2857640720421385,0.41081580113469085,0.40470064847164133
349,0.34900000000000003,0.0805139836053072,0.09273499331400072,0.11255163771533966,0.09807234364815878,0.11255163771533963,0.09273499331400134,0.114372775711654,0.1273535149618878,0.287864892539244,0.28612711221787646,0.40810344806800336,0.4066187926689215
350,0.35000000000000003,0.08024259836216799,0.09264112572918969,0.11248444827706564,0.09832623996786757,0.11248444827706622,0.0926411257291904,0.11466790168399213,0.12828386622349192,0.28900378395753906,0.2871073422289909,0.4056953263172471,0.4085963836574322
351,0.35100000000000003,0.08006938811709689,0.09266842545396951,0.1124618293293562,0.09868367926528736,0.11246182932935675,0.09266842545397053,0.11510518305317155,0.12961437265416692,0.2902521436192118,0.2887118800359872,0.4036836653603585,0.4105119455375471
352,0.352,0.08000443592237484,0.09281229094347898,0.11248694051288007,0.09914162654544073,0.11248694051288058,0.09281229094348029,0.1156925675790495,0.13129393701377057,0.29160246823441976,0.290892874741359,0.4021517242573087,0.41224606858791996
353,0.353,0.0800518482035819,0.09305856315722888,0.11256002416692057,0.0996884812890721,0.1125600241669216,0.09305856315722935,0.11643201761206191,0.13324180930828378,0.29304252432506084,0.29355160561411514,0.4011702358135405,0.41368970960910734
354,0.354,0.08020926432539277,0.09338558195960298,0.11267826378724816,0.10030479244525109,0.11267826378724857,0.09338558195960384,0.11731912992129191,0.13535712607825598,0.2945560820252757,0.29654823534689684,0.40079450781597814,0.41475257544216493
