,Time,VNE atom7 t_q = linear flat,VNE atom7 t_q = 10,VNE atom6 t_q = linear flat,VNE atom6 t_q = 10,VNE atom5 t_q = linear flat,VNE atom5 t_q = 10,VNE atom4 t_q = linear flat,VNE atom4 t_q = 10,VNE atom3 t_q = linear flat,VNE atom3 t_q = 10,VNE atom2 t_q = linear flat,VNE atom2 t_q = 10
11,0.011,0.0017359064526591868,0.0017359064692831078,0.0032097485023303614,0.0032097484728036904,0.0032239809768544736,0.0032239813372618095,0.003220418130763106,0.0032204154492911,0.003223980976854647,0.0032242440164989006,0.00320974850233041,0.00345439112188794
12,0.012,0.002426717152343532,0.002426717190932917,0.004465178034018976,0.004465177965900648,0.0044896777060253815,0.004489678524212195,0.00448265881113519,0.004482652191857679,0.00448967770602525,0.004490206534658373,0.00446517803401913,0.004881828336032501
13,0.013000000000000001,0.0032573308443291198,0.0032573309265273714,0.005962724220917663,0.005962724077993194,0.006003016083880472,0.006003017794269365,0.005989928904351954,0.005989914319955939,0.006003016083880567,0.0060040167907793335,0.005962724220918056,0.006630117649319529
14,0.014,0.004218485837052286,0.00421848599941774,0.007680491084851431,0.007680490808916753,0.0077441221295594,0.007744125452167041,0.007720946106363629,0.00772091683346348,0.0077441221295592244,0.007745917464907902,0.007680491084851781,0.008694005874178564
15,0.015,0.0052919482014346896,0.0052919485014189475,0.009580444193063822,0.009580443698494319,0.009677312869698123,0.009677318914269026,0.00963820234062791,0.00963814807277149,0.00967731286969879,0.009680385575742596,0.009580444193064017,0.011049034905748094
16,0.016,0.006451478914046894,0.0064514794361811185,0.011610760204502519,0.01161075937592818,0.011753332801419686,0.011753343167394171,0.011690237062712454,0.011690143208843389,0.011753332801419315,0.011758375992666666,0.011610760204502735,0.01365172456943672
17,0.017,0.007664560115828235,0.007664560977074416,0.013709532389468536,0.013709531085306929,0.013912874546715307,0.013912891398372079,0.013815267997146576,0.013815115439206854,0.013912874546714811,0.013920847217098395,0.01370953238946837,0.016441307416964184
18,0.018000000000000002,0.008894691541949908,0.008894692895000342,0.01580940265479669,0.015809400719421718,0.01609096031223871,0.016090986405730225,0.015945758828559916,0.015945524433814348,0.016090960312238504,0.016103144687372273,0.015809402654796658,0.019342841101456558
19,0.019,0.010104017207470752,0.010104019240655855,0.017842609806398013,0.017842607093140915,0.018221694133460364,0.01822173277407713,0.01801342253568411,0.018013080681535124,0.018221694133459955,0.018239749963725793,0.017842609806398343,0.0222714132082552
20,0.02,0.011256021989260828,0.011256024922011908,0.019745931446459888,0.01974592785240093,0.02024289568362703,0.020242950598040377,0.01995414564826751,0.01995367091352785,0.020242895683626874,0.020268904777163824,0.01974593144645977,0.025137088825832054
21,0.021,0.01231804693694669,0.0123180510101868,0.02146504745480178,0.021465042966615715,0.022100185830423613,0.02210026094938579,0.02171236717890733,0.021711738195215245,0.02210018583042391,0.022136678358315308,0.021465047454802752,0.027850235345016246
22,0.022,0.013263407079657737,0.013263412541193138,0.02295795379423323,0.02295794854242416,0.023750196776708053,0.02375029593741597,0.023244543816843388,0.023243748083124027,0.02375019677670817,0.023800149495922608,0.022957953794232572,0.03032688801272518
23,0.023,0.014072950155726377,0.014072957241527233,0.024197189214199628,0.02419718353139531,0.025162706931073052,0.025162833522999507,0.02452146319984641,0.02452050248090484,0.025162706931073222,0.025229502966607524,0.02419718921420097,0.03249388401280199
24,0.024,0.014735961787710961,0.014735970700793435,0.025170785097465915,0.025170779575314876,0.026321633811027693,0.026321790402171162,0.025529310803123442,0.025528206606884287,0.026321633811027922,0.026408974644817697,0.0251707850974667,0.03429357823435826
25,0.025,0.015250394323825429,0.015250405213109646,0.02588199127657429,0.025881986815674753,0.027224940684125374,0.027225128674242986,0.026269534651503945,0.02626833325193898,0.02722494068412595,0.027336704193931947,0.025881991276573865,0.035688043238872806
26,0.026000000000000002,0.01562246511701185,0.015622478058938911,0.026347951455241367,0.026347949303361505,0.02788361152871551,0.027883830880495855,0.026757669406272007,0.026756445981569635,0.027883611528715317,0.028023655909438124,0.02634795145524129,0.03666273024694591
27,0.027,0.01586572827971493,0.0158657432654504,0.02659758803297939,0.026597589808572696,0.02831991611568742,0.02832016521329864,0.027021364963153112,0.027020226659529162,0.02831991611568778,0.02849183864679696,0.026597588032979427,0.037229607494415624
28,0.028,0.015999765929479645,0.015999782860178814,0.02666899977244723,0.02666900747269179,0.02856521919275317,0.028565494869813888,0.02709790706408089,0.027096995153166475,0.028565219192753205,0.02877209096120774,0.02666899977244672,0.03742977740466718
29,0.029,0.016048666279752648,0.016048684971745573,0.02660667474752129,0.02660669074219047,0.028657585846953645,0.028657883613765853,0.027031516816015733,0.027031008533091566,0.028657585846953996,0.02890169786612558,0.026606674747521777,0.03733548603763084
30,0.03,0.01603945450240638,0.016039474703279336,0.026458779282229665,0.026458806296017094,0.02863940371450311,0.02863971819883186,0.026870676609363514,0.026870787655352002,0.028639403714503256,0.028922074693698265,0.026458779282229915,0.03705126226090269
31,0.031,0.0160006187247005,0.01600064014038833,0.026274710794221834,0.026274751880148783,0.02855518921149768,0.02855551481053608,0.02666566151145123,0.02666665046671969,0.0285551892114977,0.028876697912382877,0.026274710794221313,0.036713658012630324
32,0.032,0.015960831612834812,0.015960853945126276,0.02610301299197948,0.026103071497023036,0.02844967881739227,0.028450010543002044,0.026466372081514523,0.02646854800367311,0.028449678817392063,0.028809391133631505,0.026103012991979965,0.03648874020790335
33,0.033,0.015947914725189097,0.015947937718519933,0.025989663054481072,0.025989742575807273,0.028366238315603323,0.028366572802533296,0.0263204836409502,0.026324217812409175,0.028366238315603455,0.02876299731524802,0.025989663054480864,0.036566228471190995
34,0.034,0.015988037812611457,0.01598806130886258,0.025976669736341825,0.025976774063468627,0.028345563679118408,0.028345900318521362,0.026271865068460527,0.02627760718558472,0.02834556367911876,0.02877839676285302,0.025976669736341614,0.03714923142711151
35,0.035,0.016105099374389337,0.016105123374339586,0.02610088295040993,0.026101015986281752,0.02842460676963419,0.028424948928450176,0.02635919010894766,0.02636748820718291,0.028424606769634115,0.028893776306130818,0.026100882950409954,0.03843924325961696
36,0.036000000000000004,0.01632020796090941,0.016320232690944347,0.026392916362986723,0.026393082016933498,0.028635644081432324,0.028636000372326696,0.02661467133542094,0.026626193566235072,0.02863564408143279,0.02914402758713171,0.026392916362986837,0.040617559435467174
37,0.037,0.0166511822198512,0.016651208202348403,0.02687612206340268,0.026876324112015203,0.029005419419809345,0.029005804995245073,0.027062886380937713,0.027078441624474106,0.02900541941980847,0.02956015732321348,0.02687612206340271,0.04382605197066146
38,0.038,0.017112011798599967,0.017112039923775482,0.027565617392234842,0.02756585931061517,0.029554327369621873,0.02955476522551046,0.027719722968369873,0.027740276444253427,0.029554327369621686,0.03016862895620869,0.027565617392235127,0.04815115591665176
39,0.039,0.017712264343165852,0.017712295939323233,0.028467428682171142,0.028467713456812482,0.030295653205167486,0.030296175491688806,0.028591523124840798,0.02861820287592387,0.03029565320516764,0.03099061490519003,0.028467428682170955,0.05361410208532272
40,0.04,0.018456473897937063,0.018456510795871992,0.0295778649043774,0.029578194848361147,0.031234932202198383,0.031235581548454572,0.02967453923004227,0.029708629712000452,0.03123493220219844,0.03204120657157251,0.02957786490437691,0.0601683646475593
41,0.041,0.01934358907170339,0.019343633657938855,0.03088325261180333,0.030883629210811184,0.032369523206016444,0.03237035406772704,0.030954815630521347,0.030997735618459324,0.032369523206016174,0.03332868701550559,0.03088325261180335,0.06770339101822202
42,0.042,0.020366584036366656,0.02036663928892384,0.032360149021360224,0.03236057284311824,0.03368849869571405,0.033689578728524,0.032408581268935005,0.03246184475809253,0.03368849869571376,0.03485400291926857,0.032360149021359495,0.07605286919394749
43,0.043000000000000003,0.021512336254478768,0.021512405754480386,0.03397610855760263,0.03397657925607191,0.03517293480427436,0.035174346248594265,0.03400319109743145,0.03406835165519835,0.035172934804274164,0.036610569728982675,0.03397610855760224,0.0850059120541319
44,0.044,0.022761852859599755,0.022761940772097814,0.03569102037195925,0.035691536810251355,0.03679664518006678,0.036798486218308,0.035698599102303503,0.03577718006813353,0.036796645180067096,0.03858450828411475,0.03569102037195899,0.09431998126627439
45,0.045,0.02409088887009211,0.024090999888388392,0.0374589713325068,0.037459531835220224,0.038527351839046736,0.03852973785607158,0.03744929328796328,0.03754270820777746,0.03852735183904693,0.0407553527643201,0.03745897133250704,0.10373472055818347
46,0.046,0.025470953249631622,0.02547109249897052,0.0392305300300378,0.03923113275815178,0.04032823473164515,0.0403312993789795,0.03920657901201351,0.03931604866807355,0.040328234731645825,0.04309720254607988,0.03923053003003778,0.11298603137153858
47,0.047,0.026870651576011276,0.02687082447483811,0.040955299660238406,0.0409559430825634,0.04215975839378966,0.042163654332049744,0.040921065064781534,0.041047539374446676,0.04215975839378909,0.04558022832701669,0.04095529966023837,0.12181977479519886
48,0.048,0.028257273666070715,0.02825748574600206,0.04258455663536985,0.042585240053325105,0.043981644609373344,0.043986543785460464,0.042545188976878555,0.042689283830051404,0.043981644609373524,0.04817239595783854,0.04258455663536976,0.1300045085705655
49,0.049,0.029598505833420163,0.029598762522447364,0.04407378105953456,0.04407450513067053,0.0457548472266765,0.045760940535640185,0.0440356155169204,0.04419757621252355,0.045754847226676436,0.050841245587435094,0.04407378105953478,0.13734271768914133
50,0.05,0.030864133288112792,0.030864439665135773,0.04538489610956397,0.045385663312769886,0.04744338913026805,0.04745088531897172,0.045355355368501285,0.04553505954574283,0.0474433891302677,0.05355556049766129,0.04538489610956433,0.14368008790739015
51,0.051000000000000004,0.03202759925110395,0.03202795978347151,0.04648806448026243,0.04648887947390104,0.04901593965671493,0.04902506334944869,0.04647547807232932,0.046672491687533596,0.04901593965671468,0.0562867775796573,0.046488064480262825,0.14891249821267105
52,0.052000000000000005,0.03306730259262738,0.03306772087166597,0.04736293707907773,0.047363806921961106,0.05044703971166464,0.050458028478187394,0.04737633116061774,0.04759003083149839,0.050447039711664116,0.05901002569335738,0.04736293707907789,0.15299055494095515
53,0.053,0.03396754271737369,0.03396802120954675,0.04799930534372402,0.04800023957535871,0.05171791697732018,0.05173101742152703,0.04804822108777357,0.04827799464914328,0.05171791697732017,0.0617047237243632,0.047999305343724354,0.1559216364885816
